listing_id,title,price,location,state,beds,baths,size_sqft,property_type,url,scraped_at
112575137,Flamingo Series Condo Greenlane Heights Penang Low Density,500000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/112575137.htm,2026-06-27 07:48:29
115023080,Bungalow Commercial Use Corner Unit,3680000,N/A,N/A,N/A,N/A,6490,N/A,https://www.mudah.my/ad/115023080.htm,2026-06-27 07:48:34
115022482,Puncak Erskine 88 Full Furnished & Renovated,180000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/115022482.htm,2026-06-27 07:48:34
115022081,Corner Lot For Sale Bungalow Commercial Use,3680000,N/A,N/A,N/A,N/A,6490,N/A,https://www.mudah.my/ad/115022081.htm,2026-06-27 07:48:34
114231771,TreeO Sungai Ara | 900sf | Fully Reno & Furnished |City View,535000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/114231771.htm,2026-06-27 07:48:34
114649791,"3 storeys bungalow for sale at Park View Residence, Perai, Penang",1200000,N/A,N/A,N/A,N/A,3813,N/A,https://www.mudah.my/ad/114649791.htm,2026-06-27 07:48:34
115016567,[FULLY RENO] 1 Sty Terrace Lorong Mahsuri Bayan Baru Bayan Lepas Ftz,670000,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/115016567.htm,2026-06-27 07:48:34
113472033,Pusat Perniagaan Perdana Jaya shop lot for SALE,1500000,N/A,N/A,N/A,N/A,3359,N/A,https://www.mudah.my/ad/113472033.htm,2026-06-27 07:48:34
114981119,"1.5 storey Terraced House (Tanjung Tokong) near Straight Quay, gurney ",899000,N/A,N/A,N/A,N/A,1900,N/A,https://www.mudah.my/ad/114981119.htm,2026-06-27 07:48:34
114982858,Tanah tepi jalan besar mengkuang semarak,30,N/A,N/A,N/A,N/A,1.1,N/A,https://www.mudah.my/ad/114982858.htm,2026-06-27 07:48:34
114981429,Apt for sale,180000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114981429.htm,2026-06-27 07:48:34
114982291,The Reef Condo For Sale,428000,N/A,N/A,N/A,N/A,1050,N/A,https://www.mudah.my/ad/114982291.htm,2026-06-27 07:48:34
114930942,Double Storey Terrace House Near Batu Kawan | Simpang Ampat,480000,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/114930942.htm,2026-06-27 07:48:34
114880524,DIRECT OWNER  >> Green Garden >> FOR SALE,185000,N/A,N/A,N/A,N/A,550,N/A,https://www.mudah.my/ad/114880524.htm,2026-06-27 07:48:34
114985870,Pangsapuri Golf View ,450000,N/A,N/A,N/A,N/A,1103,N/A,https://www.mudah.my/ad/114985870.htm,2026-06-27 07:48:34
114984892,"Pangsapuri Tanjung Permai, De Centro , Butterworth",540000,N/A,N/A,N/A,N/A,1375,N/A,https://www.mudah.my/ad/114984892.htm,2026-06-27 07:48:34
114983015,"Rumah Cluster 2 Tingkat For Sale @Taman Sembilang,Seberang Jaya",298000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114983015.htm,2026-06-27 07:48:34
114980251,"Teres 1 Tingkat Taman Desa Ara Permai, Ara Kuda, Penang",400000,N/A,N/A,N/A,N/A,1056,N/A,https://www.mudah.my/ad/114980251.htm,2026-06-27 07:48:34
114981181,Apartment For Sale,450000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114981181.htm,2026-06-27 07:48:34
114980972,Tanah Lot untuk Dijual,90000,N/A,N/A,N/A,N/A,0.05,N/A,https://www.mudah.my/ad/114980972.htm,2026-06-27 07:48:34
114982265,House For Sale - Desa Pinang 2,320000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114982265.htm,2026-06-27 07:48:34
114986801,Direct Owner -  For Sale - Single Terrace House - Batu Maung,650000,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/114986801.htm,2026-06-27 07:48:34
114985094,free hold,805000,N/A,N/A,N/A,N/A,1700,N/A,https://www.mudah.my/ad/114985094.htm,2026-06-27 07:48:34
114980610,Spacious Double Storey Semi-D for Sale in Bandar Putra Bertam,630000,N/A,N/A,N/A,N/A,2476,N/A,https://www.mudah.my/ad/114980610.htm,2026-06-27 07:48:34
114982006,Banglo Tengah Sawah (Tunai Sahaja),1990000,N/A,N/A,N/A,N/A,4500,N/A,https://www.mudah.my/ad/114982006.htm,2026-06-27 07:48:34
114985200,Taman Impian single store terrace,320000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/114985200.htm,2026-06-27 07:48:34
114980257,Double Storey Semi-detached ,420000,N/A,N/A,N/A,N/A,2550,N/A,https://www.mudah.my/ad/114980257.htm,2026-06-27 07:48:34
114981133,free hold .. 1st great land at Sungai Pinang Balik Pulau,35,N/A,N/A,N/A,N/A,1.5,N/A,https://www.mudah.my/ad/114981133.htm,2026-06-27 07:48:34
114982296,Island 88 Shoplot (1st Floor),689000,N/A,N/A,N/A,N/A,930,N/A,https://www.mudah.my/ad/114982296.htm,2026-06-27 07:48:34
114745114,St Garden Studio/Sell with/without TENANCY- Fully Reno & Fur /High Flr,439000,N/A,N/A,N/A,N/A,485,N/A,https://www.mudah.my/ad/114745114.htm,2026-06-27 07:48:34
114584113,Puncak Terubong for sale,209000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114584113.htm,2026-06-27 07:48:34
60952410,2-storey freehold shophouse opposite Econsave Jawi,600000,N/A,N/A,N/A,N/A,2800,N/A,https://www.mudah.my/ad/60952410.htm,2026-06-27 07:48:34
114973197,Fully renovated& Partially furnished di Taman Macang Manis,830000,N/A,N/A,N/A,N/A,6126,N/A,https://www.mudah.my/ad/114973197.htm,2026-06-27 07:48:34
114971049,Taman Mutiara Vista,330000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114971049.htm,2026-06-27 07:48:34
114970883,Rumah Teres Taman Guar Perahu,269000,N/A,N/A,N/A,N/A,1098,N/A,https://www.mudah.my/ad/114970883.htm,2026-06-27 07:48:34
114971084,"house for sale,double stories terrace ",550000,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/114971084.htm,2026-06-27 07:48:34
114974081,Simpang Ampat Warehouse For Sale Sungai Bakap IKS,14000000,N/A,N/A,N/A,N/A,100000,N/A,https://www.mudah.my/ad/114974081.htm,2026-06-27 07:48:34
114975580,[Suitable for Agriculture/Residential/Industry] Prime Land For Sale,20311485,N/A,N/A,N/A,N/A,31.08,N/A,https://www.mudah.my/ad/114975580.htm,2026-06-27 07:48:34
114974092,House for Sale,355000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/114974092.htm,2026-06-27 07:48:34
114973009,Double Storey Taman Mekarsari Anggun ,600000,N/A,N/A,N/A,N/A,2136,N/A,https://www.mudah.my/ad/114973009.htm,2026-06-27 07:48:34
114970944,Rumah apartment perda,245000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114970944.htm,2026-06-27 07:48:34
114971941,The Oasis Condo For Sale(Sea View),590000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/114971941.htm,2026-06-27 07:48:38
114972914,"Sun Moon City, Ayer Itam ",180000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114972914.htm,2026-06-27 07:48:38
114971388,3 storey freehold landed,1380000,N/A,N/A,N/A,N/A,4620,N/A,https://www.mudah.my/ad/114971388.htm,2026-06-27 07:48:38
114975560,3 Storey Terrace Simpang Ampat,650000,N/A,N/A,N/A,N/A,3400,N/A,https://www.mudah.my/ad/114975560.htm,2026-06-27 07:48:38
114970556,Taman sintar double story for sale ,305000,N/A,N/A,N/A,N/A,1600,N/A,https://www.mudah.my/ad/114970556.htm,2026-06-27 07:48:38
114196611,Landed 3 storey with Condo Facilities Stramax Residences Sungai Ara,1750000,N/A,N/A,N/A,N/A,3100,N/A,https://www.mudah.my/ad/114196611.htm,2026-06-27 07:48:38
114167928,Flamingo lake view Ashton Ecoworld Eco Horizon 2 Storey Terrace House,1118000,N/A,N/A,N/A,N/A,1540,N/A,https://www.mudah.my/ad/114167928.htm,2026-06-27 07:48:38
114971998,Seaview Condo ,3600000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/114971998.htm,2026-06-27 07:48:38
114973277,Rumah Teres 2 Tingkat berdekatan Mydin Bertam dan Penang Technogy Park,410000,N/A,N/A,N/A,N/A,1300,N/A,https://www.mudah.my/ad/114973277.htm,2026-06-27 07:48:38
114011386,Rumah di Bertam Lakesides,500000,N/A,N/A,N/A,N/A,2300,N/A,https://www.mudah.my/ad/114011386.htm,2026-06-27 07:48:38
115004459,Fully Reno & Fully Furnished Miami Green For Sales,525000,N/A,N/A,N/A,N/A,1100,N/A,https://www.mudah.my/ad/115004459.htm,2026-06-27 07:48:38
114963669,Cassia Condominium Raja Uda,398000,N/A,N/A,N/A,N/A,1130,N/A,https://www.mudah.my/ad/114963669.htm,2026-06-27 07:48:38
114199672,Shop office for sale THE H2O Jelutong Penang,535000,N/A,N/A,N/A,N/A,792,N/A,https://www.mudah.my/ad/114199672.htm,2026-06-27 07:48:38
114963258,Regency Height Condo for Sales,520000,N/A,N/A,N/A,N/A,1258,N/A,https://www.mudah.my/ad/114963258.htm,2026-06-27 07:48:38
114963371,Springfield Condominium For Sale,450000,N/A,N/A,N/A,N/A,947,N/A,https://www.mudah.my/ad/114963371.htm,2026-06-27 07:48:38
114960623,The Peak Resident Condominium,638000,N/A,N/A,N/A,N/A,1100,N/A,https://www.mudah.my/ad/114960623.htm,2026-06-27 07:48:38
114963346,Pangsapuri Suria 1 Apartment for sale,305000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/114963346.htm,2026-06-27 07:48:38
114203661,House for sale!,800000,N/A,N/A,N/A,N/A,1750,N/A,https://www.mudah.my/ad/114203661.htm,2026-06-27 07:48:38
114961863,Ferringhi Residence 2 Penang | 4BR 4BA | For Sale,950000,N/A,N/A,N/A,N/A,1565,N/A,https://www.mudah.my/ad/114961863.htm,2026-06-27 07:48:38
114964346,First Grade Land,110,N/A,N/A,N/A,N/A,1.34,N/A,https://www.mudah.my/ad/114964346.htm,2026-06-27 07:48:38
114967380,[Suitable for Agriculture/Residential/Industry] Prime Land For Sale,15,N/A,N/A,N/A,N/A,18.29,N/A,https://www.mudah.my/ad/114967380.htm,2026-06-27 07:48:38
114556074,Direct Owner- THE LIGHT COLLECTION III Blok K FOR SALE,2200000,N/A,N/A,N/A,N/A,2174,N/A,https://www.mudah.my/ad/114556074.htm,2026-06-27 07:48:38
113902490,"Pangsapuri Cantik @ Raja Uda, Butterworth For Sale",289000,N/A,N/A,N/A,N/A,829,N/A,https://www.mudah.my/ad/113902490.htm,2026-06-27 07:48:38
114963829,Apartment For Sale,130000,N/A,N/A,N/A,N/A,490,N/A,https://www.mudah.my/ad/114963829.htm,2026-06-27 07:48:38
114967151,imperial residences house for sale ,570000,N/A,N/A,N/A,N/A,1100,N/A,https://www.mudah.my/ad/114967151.htm,2026-06-27 07:48:38
114962778,"Pangsapuri Taman Sri Pinang, Sungai Puyu",255000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114962778.htm,2026-06-27 07:48:38
114681845,TRI Pinnacle ,550000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114681845.htm,2026-06-27 07:48:38
114961310,For sale Quaywest Residence  (Tower B),860000,N/A,N/A,N/A,N/A,1219,N/A,https://www.mudah.my/ad/114961310.htm,2026-06-27 07:48:38
114961870,Setia Pearl Island | Rare Open Frontage | 3 Storey Lavender ,1500000,N/A,N/A,N/A,N/A,2369,N/A,https://www.mudah.my/ad/114961870.htm,2026-06-27 07:48:38
112352360,Merican Road Double-Storey Terrace,995000,N/A,N/A,N/A,N/A,1800,N/A,https://www.mudah.my/ad/112352360.htm,2026-06-27 07:48:38
114962255,Taman Merbau Indah Butterworth | 3 Storey Terrace House For Sale,680000,N/A,N/A,N/A,N/A,1302,N/A,https://www.mudah.my/ad/114962255.htm,2026-06-27 07:48:38
114654108,"Sri Impian Ayer Itam, Penang (owner）",238000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114654108.htm,2026-06-27 07:48:38
114967039,Flat Seri Janggus Alma(TINGKAT 1),160000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114967039.htm,2026-06-27 07:48:38
114962070,"Renovated 2-storey house for sale in Taman Naluri, Permatang Pauh",650000,N/A,N/A,N/A,N/A,1600,N/A,https://www.mudah.my/ad/114962070.htm,2026-06-27 07:48:38
114960821,Bukit Mertajam Alma Jaya,400000,N/A,N/A,N/A,N/A,1302,N/A,https://www.mudah.my/ad/114960821.htm,2026-06-27 07:48:38
114681665,"Casa Utopia For Sales~Full Loan+Cash Out RM 68,000 + Agent Welcome",381000,N/A,N/A,N/A,N/A,1119,N/A,https://www.mudah.my/ad/114681665.htm,2026-06-27 07:48:38
114999918,OWNER SALE📍Rare 1-Storey Semi-D @ Pantai Jerjak |Near Queensbay & USM,1250000,N/A,N/A,N/A,N/A,2400,N/A,https://www.mudah.my/ad/114999918.htm,2026-06-27 07:48:38
87988052,KRYSTAL COUNTRY HOME Fully Renovated 3-ST House (Freehold) for SALE,798000,N/A,N/A,N/A,N/A,2160,N/A,https://www.mudah.my/ad/87988052.htm,2026-06-27 07:48:38
113433407,Lucerne Residences Garden unit for sale,895000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/113433407.htm,2026-06-27 07:48:38
114956426,"Pangsapuri Idaman Permatang Pauh, Penang",250000,N/A,N/A,N/A,N/A,721,N/A,https://www.mudah.my/ad/114956426.htm,2026-06-27 07:48:38
114957457,Puncak Erskine Apartment ,240000,N/A,N/A,N/A,N/A,600,N/A,https://www.mudah.my/ad/114957457.htm,2026-06-27 07:48:43
114954991,Fully Furnished 3-Bedroom Marinoxx Sky Villa for Sale – 1260 sqft,1160000,N/A,N/A,N/A,N/A,1260,N/A,https://www.mudah.my/ad/114954991.htm,2026-06-27 07:48:43
114464913,Seaview 4-Bedroom Semi-Furnished House with 2 Carparks –  Nego,620000,N/A,N/A,N/A,N/A,1355,N/A,https://www.mudah.my/ad/114464913.htm,2026-06-27 07:48:43
114656867,Rumah Untuk Dijual,220000,N/A,N/A,N/A,N/A,503,N/A,https://www.mudah.my/ad/114656867.htm,2026-06-27 07:48:43
114949972,B Garden Long Driveway Terrace House 1 Storey,450000,N/A,N/A,N/A,N/A,1475,N/A,https://www.mudah.my/ad/114949972.htm,2026-06-27 07:48:43
114951425,untuk dijual,220000,N/A,N/A,N/A,N/A,646,N/A,https://www.mudah.my/ad/114951425.htm,2026-06-27 07:48:43
114949795,Gold Coast Resort Condominium,625000,N/A,N/A,N/A,N/A,1184,N/A,https://www.mudah.my/ad/114949795.htm,2026-06-27 07:48:43
114951692,Platinum III Teluk Kumbar | 1330 sqft | 3R2B | 2 Car Parks | Mid Floor,528000,N/A,N/A,N/A,N/A,1330,N/A,https://www.mudah.my/ad/114951692.htm,2026-06-27 07:48:43
114949960,"Reflection Condo, 2 carpark, Direct Owner",580000,N/A,N/A,N/A,N/A,1260,N/A,https://www.mudah.my/ad/114949960.htm,2026-06-27 07:48:43
114953199,Well maintained unit for sale. Direct owner and negotiable price.,350000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114953199.htm,2026-06-27 07:48:43
114955486,Shineville Villa For Sell,1200000,N/A,N/A,N/A,N/A,3000,N/A,https://www.mudah.my/ad/114955486.htm,2026-06-27 07:48:43
114955534,Below Market MBF Tower Rare Duplex Gleneagle Hospital BHL Tower Sale,570000,N/A,N/A,N/A,N/A,1106,N/A,https://www.mudah.my/ad/114955534.htm,2026-06-27 07:48:43
114951861,Residensi Pauh Armani,590000,N/A,N/A,N/A,N/A,1079,N/A,https://www.mudah.my/ad/114951861.htm,2026-06-27 07:48:43
114951629,house for sale,368000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/114951629.htm,2026-06-27 07:48:43
114224118,Straits Quay E&o bungalow land,5000000,N/A,N/A,N/A,N/A,5590,N/A,https://www.mudah.my/ad/114224118.htm,2026-06-27 07:48:43
114191541,House for Sale – Fully Renovated . Rumah Untuk Dijual – Renovasi Penuh,368000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114191541.htm,2026-06-27 07:48:43
114692483,"(Sg Jawi, Penang) Land For Sale",3000000,N/A,N/A,N/A,N/A,4.08,N/A,https://www.mudah.my/ad/114692483.htm,2026-06-27 07:48:43
114189802,[Newly Renovated] Greenlane Heights Block C with Penang Bridge view,320000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114189802.htm,2026-06-27 07:48:43
114955501,No.1 jalan air puteh,790000,N/A,N/A,N/A,N/A,5436,N/A,https://www.mudah.my/ad/114955501.htm,2026-06-27 07:48:43
114953834,"Idaman Lavender 3, Corner Lot, Medium High Floor",388000,N/A,N/A,N/A,N/A,750,N/A,https://www.mudah.my/ad/114953834.htm,2026-06-27 07:48:43
114950366,ASPEN VILUXE Double Storey Terrace Intermediate Bare Unit Batu Kawan,930000,N/A,N/A,N/A,N/A,2358,N/A,https://www.mudah.my/ad/114950366.htm,2026-06-27 07:48:43
114955101,"[For Sale] TANJUNG TOKONG, TRI PINNACLE",330000,N/A,N/A,N/A,N/A,650,N/A,https://www.mudah.my/ad/114955101.htm,2026-06-27 07:48:43
114912152,Taman Pekaka Apartment,390000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114912152.htm,2026-06-27 07:48:43
114951506,Apartment Bayu Tiara TERMURAH Dipasaran,370000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114951506.htm,2026-06-27 07:48:43
114423574,Park View Tower @ Corner Unit,300000,N/A,N/A,N/A,N/A,883,N/A,https://www.mudah.my/ad/114423574.htm,2026-06-27 07:48:43
114953731,Beautiful Landed House for Sale - Isle of Aroma,1150000,N/A,N/A,N/A,N/A,2500,N/A,https://www.mudah.my/ad/114953731.htm,2026-06-27 07:48:43
114949792,Bandar Perda Condominium (850 sq ft) for Sale,260000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114949792.htm,2026-06-27 07:48:43
114953777,Fully furnished executive duplex SOHO with en-suite bathroom.,365000,N/A,N/A,N/A,N/A,750,N/A,https://www.mudah.my/ad/114953777.htm,2026-06-27 07:48:43
112536846,Taman Perwira 2.5 storey for sales,600000,N/A,N/A,N/A,N/A,2722,N/A,https://www.mudah.my/ad/112536846.htm,2026-06-27 07:48:43
113088426,BL Garden Apartment for Sale,355000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/113088426.htm,2026-06-27 07:48:43
113420950,Brand new with extended kitchen,880000,N/A,N/A,N/A,N/A,1130,N/A,https://www.mudah.my/ad/113420950.htm,2026-06-27 07:48:43
110319570,Jualan Pangsapuri Sri Saujana 42C Lebuh Macallum █ DIRECT OWNER,277000,N/A,N/A,N/A,N/A,550,N/A,https://www.mudah.my/ad/110319570.htm,2026-06-27 07:48:43
114946501,Fully renovated and fully furnished double storey terrace house,490000,N/A,N/A,N/A,N/A,1540,N/A,https://www.mudah.my/ad/114946501.htm,2026-06-27 07:48:43
114947714,Taman Seri Murni For Sales,530000,N/A,N/A,N/A,N/A,1300,N/A,https://www.mudah.my/ad/114947714.htm,2026-06-27 07:48:43
114945280,3 Storey House by the beach,950000,N/A,N/A,N/A,N/A,2830,N/A,https://www.mudah.my/ad/114945280.htm,2026-06-27 07:48:43
114945489,For sale,2500000,N/A,N/A,N/A,N/A,6500,N/A,https://www.mudah.my/ad/114945489.htm,2026-06-27 07:48:43
114944795,Greenlane height apartment,350000,N/A,N/A,N/A,N/A,862,N/A,https://www.mudah.my/ad/114944795.htm,2026-06-27 07:48:43
114947946,empty residential land,300000,N/A,N/A,N/A,N/A,711,N/A,https://www.mudah.my/ad/114947946.htm,2026-06-27 07:48:43
114944805,Apartment Taman Pauh Indah,278000,N/A,N/A,N/A,N/A,689,N/A,https://www.mudah.my/ad/114944805.htm,2026-06-27 07:48:43
114945783,Apartment Permata Bandar Perda Bukit Mertajam,250000,N/A,N/A,N/A,N/A,624,N/A,https://www.mudah.my/ad/114945783.htm,2026-06-27 07:48:43
114948132,Rumah Teres 1 Tingkat Untuk Dijual,360000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/114948132.htm,2026-06-27 07:48:48
114947710,Butterworth Sungai Dua Free Hold Land For Sales,999000,N/A,N/A,N/A,N/A,2.3,N/A,https://www.mudah.my/ad/114947710.htm,2026-06-27 07:48:48
114944778,"2 Storey Corner Lot Casa Moderna, Bertam Kepala Batas Untuk Dijual",650000,N/A,N/A,N/A,N/A,1650,N/A,https://www.mudah.my/ad/114944778.htm,2026-06-27 07:48:48
114945015,2 stories terrace landed house,580000,N/A,N/A,N/A,N/A,1400,N/A,https://www.mudah.my/ad/114945015.htm,2026-06-27 07:48:48
114945167,For Sale ,165000,N/A,N/A,N/A,N/A,505,N/A,https://www.mudah.my/ad/114945167.htm,2026-06-27 07:48:48
114944541,Double Storey Taman Sejahtera Indah,480000,N/A,N/A,N/A,N/A,3200,N/A,https://www.mudah.my/ad/114944541.htm,2026-06-27 07:48:48
114946372,New Taman Bayu Aman Telok Air Tawar (Direct Owner),1280000,N/A,N/A,N/A,N/A,2772,N/A,https://www.mudah.my/ad/114946372.htm,2026-06-27 07:48:48
114184524,Reflections Condo FOR SALE,580000,N/A,N/A,N/A,N/A,1260,N/A,https://www.mudah.my/ad/114184524.htm,2026-06-27 07:48:48
113353821,Forestville Condominium for Sales,493000,N/A,N/A,N/A,N/A,1000,N/A,https://www.mudah.my/ad/113353821.htm,2026-06-27 07:48:48
110400928,"Teluk Bahang,Pulau Pinang/ Penang Land for Sale.",700000,N/A,N/A,N/A,N/A,8,N/A,https://www.mudah.my/ad/110400928.htm,2026-06-27 07:48:48
114853264,"2 Storey Terrace House, Bandar Putra Bertam, Kepala Batas",430000,N/A,N/A,N/A,N/A,1292,N/A,https://www.mudah.my/ad/114853264.htm,2026-06-27 07:48:48
113179672,Taman Tempua House for Sale,450000,N/A,N/A,N/A,N/A,1291,N/A,https://www.mudah.my/ad/113179672.htm,2026-06-27 07:48:48
113431194,"Pangsapuri Widuri, Butterworth, Penang",229000,N/A,N/A,N/A,N/A,750,N/A,https://www.mudah.my/ad/113431194.htm,2026-06-27 07:48:48
113401374,Medium cost apartment,280000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/113401374.htm,2026-06-27 07:48:48
114937782,apartment for sale,310000,N/A,N/A,N/A,N/A,700,N/A,https://www.mudah.my/ad/114937782.htm,2026-06-27 07:48:48
114938462,Good Peaceful Facing Hills Living,408000,N/A,N/A,N/A,N/A,900,N/A,https://www.mudah.my/ad/114938462.htm,2026-06-27 07:48:48
114938204,Fully Renovated 2-S Semi Detached Hse,1295000,N/A,N/A,N/A,N/A,2700,N/A,https://www.mudah.my/ad/114938204.htm,2026-06-27 07:48:48
114941961,2 STOREY SHOPHOUSE LORONG SERATUS TAHUN 3400sf GEORGETOWN NEAR MACALIS,1450000,N/A,N/A,N/A,N/A,3450,N/A,https://www.mudah.my/ad/114941961.htm,2026-06-27 07:48:48
114937853,Pinang Perdana Condominium for Sale (Direct Owner),570000,N/A,N/A,N/A,N/A,1200,N/A,https://www.mudah.my/ad/114937853.htm,2026-06-27 07:48:48
114940532,Affordable Flat for Sale Near Bukit Minyak Industrial Area-Great Value,150000,N/A,N/A,N/A,N/A,600,N/A,https://www.mudah.my/ad/114940532.htm,2026-06-27 07:48:48
114938478,Juru Heigh Bungalow,2600000,N/A,N/A,N/A,N/A,4000,N/A,https://www.mudah.my/ad/114938478.htm,2026-06-27 07:48:48
114941748,Landed House,950000,N/A,N/A,N/A,N/A,3000,N/A,https://www.mudah.my/ad/114941748.htm,2026-06-27 07:48:48
114941837,2 Storey banglow house fully Renovation,1250000,N/A,N/A,N/A,N/A,4348,N/A,https://www.mudah.my/ad/114941837.htm,2026-06-27 07:48:48
114892495,"Setia Tri-Angle Residence |1,295 sqft | Airport View | Fully Equipped",550000,N/A,N/A,N/A,N/A,1295,N/A,https://www.mudah.my/ad/114892495.htm,2026-06-27 07:48:48
114938104,strata title,390000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114938104.htm,2026-06-27 07:48:48
114940546,2 Storey Terrace Sale Taman Merbau Indah Sg Dua Butterworth,565000,N/A,N/A,N/A,N/A,1230,N/A,https://www.mudah.my/ad/114940546.htm,2026-06-27 07:48:48
114938736,Ecomeadow house,720000,N/A,N/A,N/A,N/A,2000,N/A,https://www.mudah.my/ad/114938736.htm,2026-06-27 07:48:48
112175275,"Double Storey Terrace – Taman Seri Juru, Penang",750000,N/A,N/A,N/A,N/A,1765,N/A,https://www.mudah.my/ad/112175275.htm,2026-06-27 07:48:48
106987926,"Halaman Areka, Duplex Unit",369000,N/A,N/A,N/A,N/A,1142,N/A,https://www.mudah.my/ad/106987926.htm,2026-06-27 07:48:48
114930194,Condo nearby Bayan Lepas Airport for sale,520000,N/A,N/A,N/A,N/A,1033,N/A,https://www.mudah.my/ad/114930194.htm,2026-06-27 07:48:48
114935434,Chulia Street Georgetown Residences For Sale,4088888,N/A,N/A,N/A,N/A,2000,N/A,https://www.mudah.my/ad/114935434.htm,2026-06-27 07:48:48
114931653,For Sale,2600000,N/A,N/A,N/A,N/A,4000,N/A,https://www.mudah.my/ad/114931653.htm,2026-06-27 07:48:48
114930166,"Apartment Untuk Dijual - Desa Cemara, Seberang Jaya",215000,N/A,N/A,N/A,N/A,775,N/A,https://www.mudah.my/ad/114930166.htm,2026-06-27 07:48:48
114929309,Pangsapuri Telaga Emas - Strategic Location with Future Growth,488888,N/A,N/A,N/A,N/A,1330,N/A,https://www.mudah.my/ad/114929309.htm,2026-06-27 07:48:48
114933040,"(Nibong Tebal, Penang) 3 unit of shop lot for sale",2600000,N/A,N/A,N/A,N/A,2800,N/A,https://www.mudah.my/ad/114933040.htm,2026-06-27 07:48:48
114930381,2-Storey Terraced House At Taman Bukit Minyak Indah For Sale,420000,N/A,N/A,N/A,N/A,1600,N/A,https://www.mudah.my/ad/114930381.htm,2026-06-27 07:48:48
114155783,"[Sales] Setia Sky Ville, 3 CPs, fully furnished and renovated",1250000,N/A,N/A,N/A,N/A,1424,N/A,https://www.mudah.my/ad/114155783.htm,2026-06-27 07:48:48
114930029,Flat Murah diTaman Pauh Indah Permatang Pauh,155000,N/A,N/A,N/A,N/A,506,N/A,https://www.mudah.my/ad/114930029.htm,2026-06-27 07:48:48
114929938,Rare!4R3B Renovated Seaview House @ Bagan Jermal BaganAjam Butterworth,560000,N/A,N/A,N/A,N/A,2261,N/A,https://www.mudah.my/ad/114929938.htm,2026-06-27 07:48:48
114930596,"Iconic Vue, fully unblock seaview Batu Ferringhi low density 232 units",505000,N/A,N/A,N/A,N/A,850,N/A,https://www.mudah.my/ad/114930596.htm,2026-06-27 07:48:48
114932509,Seaview Condominium in Batu Feringghi,350000,N/A,N/A,N/A,N/A,1023,N/A,https://www.mudah.my/ad/114932509.htm,2026-06-27 07:48:52
114933328,House For Sale,165000,N/A,N/A,N/A,N/A,508,N/A,https://www.mudah.my/ad/114933328.htm,2026-06-27 07:48:52
114930458,BM City Suites @ BM City Mall For Sale,308000,N/A,N/A,N/A,N/A,619,N/A,https://www.mudah.my/ad/114930458.htm,2026-06-27 07:48:52
114929754,Kayangan Puri Mutiara,350000,N/A,N/A,N/A,N/A,800,N/A,https://www.mudah.my/ad/114929754.htm,2026-06-27 07:48:52
